0,1,2,3
weather,1,commercial,06/26/1925
weather,1,commercial,11/15/1928
weather,1,commercial,07/28/1937
weather,1,commercial,07/22/1938
weather,1,commercial,08/31/1940
weather,1,commercial,09/27/1946
weather,1,commercial,01/17/1951
weather,1,commercial,06/14/1953
weather,1,commercial,09/07/1958
weather,1,commercial,06/26/1959
weather,1,commercial,08/29/1960
weather,1,commercial,07/19/1961
weather,1,commercial,12/19/1962
weather,1,commercial,08/12/1963
weather,1,commercial,12/08/1963
weather,1,commercial,05/03/1968
weather,1,commercial,12/24/1971
weather,1,commercial,07/23/1973
weather,1,commercial,09/14/1978
weather,1,commercial,08/02/1985
weather,1,commercial,02/08/1988
weather,1,commercial,08/09/1995
weather,1,commercial,05/05/1998
weather,1,commercial,06/22/2000
weather,1,commercial,10/10/2001
weather,1,commercial,07/16/2002
weather,1,commercial,12/27/2002
weather,1,commercial,08/02/2005
weather,1,commercial,10/22/2005
weather,1,commercial,12/10/2005
weather,1,commercial,08/22/2006
weather,1,commercial,10/07/2012
weather,1,commercial,09/14/1923
weather,1,commercial,11/06/1929
weather,1,commercial,03/25/1933
weather,1,commercial,10/02/1934
weather,1,commercial,01/31/1935
weather,1,commercial,12/27/1936
weather,1,commercial,01/12/1937
weather,1,commercial,08/12/1938
weather,1,commercial,02/26/1941
weather,1,commercial,04/21/1942
weather,1,commercial,02/23/1945
weather,1,commercial,11/13/1946
weather,1,commercial,12/25/1946
weather,1,commercial,12/25/1946
weather,1,commercial,07/01/1948
weather,1,commercial,10/12/1948
weather,1,commercial,05/04/1949
weather,1,commercial,03/22/1951
weather,1,commercial,04/09/1951
weather,1,commercial,04/28/1951
weather,1,commercial,03/22/1952
weather,1,commercial,03/04/1953
weather,1,commercial,08/22/1954
weather,1,commercial,08/23/1954
weather,1,commercial,01/15/1955
weather,1,commercial,06/24/1956
weather,1,commercial,05/13/1957
weather,1,commercial,06/14/1957
weather,1,commercial,11/15/1957
weather,1,commercial,04/06/1958
weather,1,commercial,06/02/1958
weather,1,commercial,01/11/1959
weather,1,commercial,02/03/1959
weather,1,commercial,07/16/1960
weather,1,commercial,07/10/1961
weather,1,commercial,12/06/1962
weather,1,commercial,01/15/1963
weather,1,commercial,07/03/1963
weather,1,commercial,07/27/1963
weather,1,commercial,03/12/1964
weather,1,commercial,05/20/1964
weather,1,commercial,04/22/1966
weather,1,commercial,07/11/1966
weather,1,commercial,06/12/1968
weather,1,commercial,05/02/1970
weather,1,commercial,11/14/1970
weather,1,commercial,05/23/1971
weather,1,commercial,09/04/1971
weather,1,commercial,01/21/1972
weather,1,commercial,04/24/1972
weather,1,commercial,07/23/1973
weather,1,commercial,12/22/1973
weather,1,commercial,01/01/1974
weather,1,commercial,06/24/1975
weather,1,commercial,08/07/1975
weather,1,commercial,11/18/1975
weather,1,commercial,04/02/1976
weather,1,commercial,12/12/1976
weather,1,commercial,01/06/1977
weather,1,commercial,07/20/1977
weather,1,commercial,11/19/1977
weather,1,commercial,12/13/1977
weather,1,commercial,09/14/1978
weather,1,commercial,11/15/1978
weather,1,commercial,11/18/1978
weather,1,commercial,11/25/1978
weather,1,commercial,03/17/1979
weather,1,commercial,07/12/1979
weather,1,commercial,07/12/1979
weather,1,commercial,02/24/1981
weather,1,commercial,07/20/1981
weather,1,commercial,03/20/1982
weather,1,commercial,04/26/1982
weather,1,commercial,05/25/1982
weather,1,commercial,06/08/1982
weather,1,commercial,03/10/1983
weather,1,commercial,06/19/1984
weather,1,commercial,06/28/1984
weather,1,commercial,01/18/1985
weather,1,commercial,03/28/1985
weather,1,commercial,03/20/1986
weather,1,commercial,04/04/1987
weather,1,commercial,06/26/1987
weather,1,commercial,10/11/1987
weather,1,commercial,05/24/1988
weather,1,commercial,09/09/1988
weather,1,commercial,07/21/1989
weather,1,commercial,09/03/1989
weather,1,commercial,09/23/1989
weather,1,commercial,10/21/1989
weather,1,commercial,10/24/1990
weather,1,commercial,11/21/1990
weather,1,commercial,05/23/1991
weather,1,commercial,09/27/1991
weather,1,commercial,10/25/1991
weather,1,commercial,10/18/1992
weather,1,commercial,02/28/1993
weather,1,commercial,03/23/1993
weather,1,commercial,07/01/1993
weather,1,commercial,07/26/1993
weather,1,commercial,09/14/1993
weather,1,commercial,10/27/1993
weather,1,commercial,06/13/1994
weather,1,commercial,09/13/1994
weather,1,commercial,01/14/1995
weather,1,commercial,06/24/1995
weather,1,commercial,07/17/1995
weather,1,commercial,08/09/1995
weather,1,commercial,09/09/1995
weather,1,commercial,02/27/1996
weather,1,commercial,07/09/1996
weather,1,commercial,07/24/1996
weather,1,commercial,01/07/1997
weather,1,commercial,05/08/1997
weather,1,commercial,07/29/1997
weather,1,commercial,08/06/1997
weather,1,commercial,08/10/1997
weather,1,commercial,09/03/1997
weather,1,commercial,10/10/1997
weather,1,commercial,02/16/1998
weather,1,commercial,03/19/1998
weather,1,commercial,05/05/1998
weather,1,commercial,09/09/1998
weather,1,commercial,11/01/1998
weather,1,commercial,12/11/1998
weather,1,commercial,05/08/1999
weather,1,commercial,06/01/1999
weather,1,commercial,08/07/1999
weather,1,commercial,08/22/1999
weather,1,commercial,12/07/1999
weather,1,commercial,01/10/2000
weather,1,commercial,05/21/2000
weather,1,commercial,06/22/2000
weather,1,commercial,07/08/2000
weather,1,commercial,07/27/2000
weather,1,commercial,11/24/2001
weather,1,commercial,12/16/2001
weather,1,commercial,01/16/2002
weather,1,commercial,01/16/2002
weather,1,commercial,04/15/2002
weather,1,commercial,05/07/2002
weather,1,commercial,05/25/2002
weather,1,commercial,08/30/2002
weather,1,commercial,08/27/2004
weather,1,commercial,09/29/2004
weather,1,commercial,11/18/2004
weather,1,commercial,05/07/2005
weather,1,commercial,08/02/2005
weather,1,commercial,05/03/2006
weather,1,commercial,07/09/2006
weather,1,commercial,08/27/2006
weather,1,commercial,07/17/2007
weather,1,commercial,09/16/2007
weather,1,commercial,05/24/2008
weather,1,commercial,05/30/2008
weather,1,commercial,02/07/2009
weather,1,commercial,02/12/2009
weather,1,commercial,08/09/2010
weather,1,commercial,08/16/2010
weather,1,commercial,04/04/2011
weather,1,commercial,07/08/2011
weather,1,commercial,11/10/2011
weather,1,commercial,10/07/2012
weather,1,commercial,11/30/2012
weather,1,commercial,03/04/2013
weather,1,commercial,11/03/2013
weather,1,commercial,08/16/2015
weather,1,commercial,09/28/2018
weather,1,commercial,09/14/1931
weather,1,commercial,06/11/1934
weather,1,commercial,06/13/1947
weather,1,commercial,10/26/1947
weather,1,commercial,07/12/1949
weather,1,commercial,12/07/1949
weather,1,commercial,02/22/1975
weather,1,commercial,01/15/1990
weather,1,commercial,07/24/1992
weather,1,commercial,11/14/1992
weather,1,commercial,10/26/1993
weather,1,commercial,06/05/2000
weather,1,commercial,10/06/2000
weather,1,commercial,11/27/1938
weather,1,commercial,09/22/1955
weather,1,commercial,04/17/1964
weather,1,commercial,03/18/1966
weather,1,commercial,01/02/1971
weather,1,commercial,06/10/1986
weather,1,commercial,04/07/1992
weather,1,commercial,05/03/1996
weather,1,commercial,04/22/1927
weather,1,commercial,11/24/1928
weather,1,commercial,11/25/1928
weather,1,commercial,11/25/1928
weather,1,commercial,12/20/1928
weather,1,commercial,01/10/1930
weather,1,commercial,02/10/1930
weather,1,commercial,07/16/1932
weather,1,commercial,12/11/1933
weather,1,commercial,03/06/1934
weather,1,commercial,04/06/1935
weather,1,commercial,01/04/1938
weather,1,commercial,02/12/1939
weather,1,commercial,02/24/1939
weather,1,commercial,04/06/1944
weather,1,commercial,11/07/1945
weather,1,commercial,01/05/1947
weather,1,commercial,02/21/1948
weather,1,commercial,09/26/1949
weather,1,commercial,03/07/1950
weather,1,commercial,01/14/1951
weather,1,commercial,01/31/1951
weather,1,commercial,12/23/1951
weather,1,commercial,10/27/1953
weather,1,commercial,01/12/1954
weather,1,commercial,01/18/1956
weather,1,commercial,04/06/1958
weather,1,commercial,01/18/1959
weather,1,commercial,10/28/1960
weather,1,commercial,01/19/1961
weather,1,commercial,12/17/1961
weather,1,commercial,04/04/1963
weather,1,commercial,11/27/1965
weather,1,commercial,02/16/1966
weather,1,commercial,02/17/1966
weather,1,commercial,11/20/1967
weather,1,commercial,12/24/1968
weather,1,commercial,12/26/1968
weather,1,commercial,01/06/1969
weather,1,commercial,02/04/1970
weather,1,commercial,03/06/1970
weather,1,commercial,03/03/1972
weather,1,commercial,01/02/1973
weather,1,commercial,01/19/1973
weather,1,commercial,01/21/1973
weather,1,commercial,02/11/1978
weather,1,commercial,02/12/1979
weather,1,commercial,01/21/1980
weather,1,commercial,04/11/1982
weather,1,commercial,01/09/1983
weather,1,commercial,01/16/1983
weather,1,commercial,04/07/1983
weather,1,commercial,12/07/1983
weather,1,commercial,10/11/1984
weather,1,commercial,01/20/1985
weather,1,commercial,04/20/1985
weather,1,commercial,03/10/1989
weather,1,commercial,11/21/1989
weather,1,commercial,01/13/1990
weather,1,commercial,01/29/1990
weather,1,commercial,01/29/1990
weather,1,commercial,04/04/1991
weather,1,commercial,04/03/1994
weather,1,commercial,12/29/1994
weather,1,commercial,03/31/1995
weather,1,commercial,01/27/2001
weather,1,commercial,03/29/2001
weather,1,commercial,10/18/2001
weather,1,commercial,11/24/2001
weather,1,commercial,01/28/2002
weather,1,commercial,07/19/2003
weather,1,commercial,10/29/2003
weather,1,commercial,11/28/2004
weather,1,commercial,03/16/2005
weather,1,commercial,12/08/2005
weather,1,commercial,12/05/2007
weather,1,commercial,12/29/2012
weather,1,commercial,11/10/2013
weather,1,commercial,01/20/2014
weather,1,commercial,02/16/2014
weather,1,commercial,01/17/1923
weather,1,commercial,03/07/1924
weather,1,commercial,12/21/1924
weather,1,commercial,04/17/1928
weather,1,commercial,11/18/1930
weather,1,commercial,11/23/1931
weather,1,commercial,02/02/1932
weather,1,commercial,07/16/1932
weather,1,commercial,12/14/1932
weather,1,commercial,01/15/1934
weather,1,commercial,01/26/1935
weather,1,commercial,01/29/1936
weather,1,commercial,03/05/1936
weather,1,commercial,04/01/1936
weather,1,commercial,09/28/1936
weather,1,commercial,03/24/1937
weather,1,commercial,11/04/1940
weather,1,commercial,02/10/1944
weather,1,commercial,10/17/1946
weather,1,commercial,11/27/1947
weather,1,commercial,01/20/1948
weather,1,commercial,11/03/1950
weather,1,commercial,11/21/1950
weather,1,commercial,02/01/1957
weather,1,commercial,11/15/1964
weather,1,commercial,12/24/1968
weather,1,commercial,01/21/1971
weather,1,commercial,04/10/1973
weather,1,commercial,11/23/1983
weather,1,commercial,01/10/1984
weather,1,commercial,11/15/1987
weather,1,commercial,10/26/1996
weather,1,commercial,01/09/1997
weather,1,commercial,11/11/1998
weather,1,commercial,10/29/2003
weather,1,commercial,01/27/2005
weather,1,commercial,04/22/1927
weather,1,commercial,11/24/1928
weather,1,commercial,11/25/1928
weather,1,commercial,11/25/1928
weather,1,commercial,12/20/1928
weather,1,commercial,09/17/1929
weather,1,commercial,12/02/1929
weather,1,commercial,07/07/1930
weather,1,commercial,12/05/1931
weather,1,commercial,03/29/1932
weather,1,commercial,03/31/1932
weather,1,commercial,08/29/1933
weather,1,commercial,07/27/1934
weather,1,commercial,08/13/1935
weather,1,commercial,02/10/1936
weather,1,commercial,02/13/1938
weather,1,commercial,08/29/1938
weather,1,commercial,01/18/1939
weather,1,commercial,12/24/1939
weather,1,commercial,11/04/1940
weather,1,commercial,04/21/1942
weather,1,commercial,04/06/1944
weather,1,commercial,05/13/1948
weather,1,commercial,06/12/1950
weather,1,commercial,06/14/1950
weather,1,commercial,02/14/1953
weather,1,commercial,03/26/1954
weather,1,commercial,07/01/1957
weather,1,commercial,12/08/1957
weather,1,commercial,06/26/1959
weather,1,commercial,09/07/1960
weather,1,commercial,03/05/1963
weather,1,commercial,05/12/1963
weather,1,commercial,12/26/1968
weather,1,commercial,03/20/1969
weather,1,commercial,06/23/1969
weather,1,commercial,09/08/1969
weather,1,commercial,02/04/1970
weather,1,commercial,03/14/1970
weather,1,commercial,05/23/1971
weather,1,commercial,10/23/1975
weather,1,commercial,04/07/1983
weather,1,commercial,11/24/1985
weather,1,commercial,10/19/1986
weather,1,commercial,07/24/1987
weather,1,commercial,11/25/1990
weather,1,commercial,01/31/1991
weather,1,commercial,04/04/1991
weather,1,commercial,12/21/1992
weather,1,commercial,12/26/1994
weather,1,commercial,10/06/2000
weather,1,commercial,03/15/2001
weather,1,commercial,08/23/2005
weather,1,commercial,10/22/2005
weather,1,commercial,12/10/2005
weather,1,commercial,08/22/2006
weather,1,commercial,05/30/2008
weather,1,commercial,08/16/2010
weather,1,commercial,08/19/2012
weather,1,commercial,09/12/2012
weather,1,commercial,11/06/1924
weather,1,commercial,09/02/1929
weather,1,commercial,09/03/1929
weather,1,commercial,01/25/1930
weather,1,commercial,07/10/1930
weather,1,commercial,03/31/1931
weather,1,commercial,11/13/1931
weather,1,commercial,02/27/1932
weather,1,commercial,06/09/1934
weather,1,commercial,11/11/1935
weather,1,commercial,08/10/1938
weather,1,commercial,08/23/1940
weather,1,commercial,08/31/1940
weather,1,commercial,01/20/1941
weather,1,commercial,04/21/1942
weather,1,commercial,08/22/1942
weather,1,commercial,07/28/1943
weather,1,commercial,10/07/1944
weather,1,commercial,11/04/1944
weather,1,commercial,11/29/1944
weather,1,commercial,08/21/1947
weather,1,commercial,08/29/1948
weather,1,commercial,05/04/1949
weather,1,commercial,05/13/1949
weather,1,commercial,06/06/1949
weather,1,commercial,05/30/1950
weather,1,commercial,06/23/1950
weather,1,commercial,07/17/1950
weather,1,commercial,03/21/1951
weather,1,commercial,06/29/1951
weather,1,commercial,05/02/1953
weather,1,commercial,05/17/1953
weather,1,commercial,05/17/1953
weather,1,commercial,07/12/1953
weather,1,commercial,08/22/1954
weather,1,commercial,08/22/1954
weather,1,commercial,04/02/1955
weather,1,commercial,07/27/1955
weather,1,commercial,02/24/1956
weather,1,commercial,06/24/1956
weather,1,commercial,05/05/1957
weather,1,commercial,08/11/1957
weather,1,commercial,05/16/1958
weather,1,commercial,07/09/1958
weather,1,commercial,08/15/1958
weather,1,commercial,09/07/1958
weather,1,commercial,12/26/1958
weather,1,commercial,12/26/1958
weather,1,commercial,03/29/1959
weather,1,commercial,05/12/1959
weather,1,commercial,07/20/1960
weather,1,commercial,09/29/1960
weather,1,commercial,02/12/1963
weather,1,commercial,07/02/1963
weather,1,commercial,08/12/1963
weather,1,commercial,07/11/1966
weather,1,commercial,03/08/1968
weather,1,commercial,05/03/1968
weather,1,commercial,04/21/1969
weather,1,commercial,01/25/1970
weather,1,commercial,03/26/1970
weather,1,commercial,08/06/1970
weather,1,commercial,08/12/1970
weather,1,commercial,12/24/1971
weather,1,commercial,01/21/1972
weather,1,commercial,04/16/1972
weather,1,commercial,07/23/1973
weather,1,commercial,07/23/1973
weather,1,commercial,09/27/1973
weather,1,commercial,06/24/1975
weather,1,commercial,07/31/1975
weather,1,commercial,08/07/1975
weather,1,commercial,11/17/1975
weather,1,commercial,04/04/1977
weather,1,commercial,04/04/1977
weather,1,commercial,09/27/1977
weather,1,commercial,09/14/1978
weather,1,commercial,03/14/1979
weather,1,commercial,12/22/1979
weather,1,commercial,04/12/1980
weather,1,commercial,04/27/1980
weather,1,commercial,06/12/1980
weather,1,commercial,06/12/1980
weather,1,commercial,06/12/1980
weather,1,commercial,09/12/1980
weather,1,commercial,05/07/1981
weather,1,commercial,07/27/1981
weather,1,commercial,07/09/1982
weather,1,commercial,03/10/1983
weather,1,commercial,06/19/1984
weather,1,commercial,08/02/1985
weather,1,commercial,05/24/1988
weather,1,commercial,05/24/1988
weather,1,commercial,09/09/1988
weather,1,commercial,09/09/1988
weather,1,commercial,09/23/1989
weather,1,commercial,10/03/1990
weather,1,commercial,07/10/1991
weather,1,commercial,07/10/1991
weather,1,commercial,03/12/1992
weather,1,commercial,06/06/1992
weather,1,commercial,07/24/1992
weather,1,commercial,09/16/1992
weather,1,commercial,01/31/1993
weather,1,commercial,06/17/1993
weather,1,commercial,08/09/1995
weather,1,commercial,11/29/1995
weather,1,commercial,05/08/1997
weather,1,commercial,09/28/1998
weather,1,commercial,06/01/1999
weather,1,commercial,06/22/2000
weather,1,commercial,05/21/2002
weather,1,commercial,05/25/2002
weather,1,commercial,06/22/2003
weather,1,commercial,07/01/2003
weather,1,commercial,09/11/2003
weather,1,commercial,05/11/2004
weather,1,commercial,09/29/2004
weather,1,commercial,08/02/2005
weather,1,commercial,09/09/2005
weather,1,commercial,08/22/2006
weather,1,commercial,06/27/2008
weather,1,commercial,06/01/2009
weather,1,commercial,06/01/2009
weather,1,commercial,08/11/2009
weather,1,commercial,04/04/2011
weather,1,commercial,07/08/2011
weather,1,commercial,11/30/2012
weather,1,commercial,10/14/2017
weather,1,commercial,05/05/2019
weather,1,commercial,01/27/1928
weather,1,commercial,09/03/1929
weather,1,commercial,03/31/1931
weather,1,commercial,09/18/1932
weather,1,commercial,01/10/1938
weather,1,commercial,07/22/1938
weather,1,commercial,08/31/1940
weather,1,commercial,07/30/1941
weather,1,commercial,12/26/1941
weather,1,commercial,07/28/1943
weather,1,commercial,11/04/1944
weather,1,commercial,11/29/1944
weather,1,commercial,01/31/1945
weather,1,commercial,02/23/1945
weather,1,commercial,04/27/1945
weather,1,commercial,10/26/1947
weather,1,commercial,05/13/1948
weather,1,commercial,05/16/1948
weather,1,commercial,08/29/1948
weather,1,commercial,01/06/1949
weather,1,commercial,10/09/1949
weather,1,commercial,05/30/1950
weather,1,commercial,05/30/1950
weather,1,commercial,06/23/1950
weather,1,commercial,07/17/1950
weather,1,commercial,01/12/1951
weather,1,commercial,03/25/1951
weather,1,commercial,06/29/1951
weather,1,commercial,01/10/1952
weather,1,commercial,04/05/1952
weather,1,commercial,04/11/1952
weather,1,commercial,01/07/1953
weather,1,commercial,02/14/1953
weather,1,commercial,07/12/1953
weather,1,commercial,01/14/1954
weather,1,commercial,02/26/1954
weather,1,commercial,09/10/1955
weather,1,commercial,12/09/1956
weather,1,commercial,08/11/1957
weather,1,commercial,10/18/1957
weather,1,commercial,11/15/1957
weather,1,commercial,12/08/1957
weather,1,commercial,10/17/1958
weather,1,commercial,11/16/1958
weather,1,commercial,12/04/1958
weather,1,commercial,05/12/1959
weather,1,commercial,03/17/1960
weather,1,commercial,05/18/1960
weather,1,commercial,08/29/1960
weather,1,commercial,07/19/1961
weather,1,commercial,11/21/1961
weather,1,commercial,11/30/1961
weather,1,commercial,03/08/1962
weather,1,commercial,02/12/1963
weather,1,commercial,03/15/1963
weather,1,commercial,07/03/1963
weather,1,commercial,07/27/1963
weather,1,commercial,02/25/1964
weather,1,commercial,07/08/1964
weather,1,commercial,10/09/1964
weather,1,commercial,12/24/1964
weather,1,commercial,03/05/1966
weather,1,commercial,03/18/1966
weather,1,commercial,06/29/1966
weather,1,commercial,07/11/1966
weather,1,commercial,08/06/1966
weather,1,commercial,07/25/1967
weather,1,commercial,01/15/1968
weather,1,commercial,04/08/1968
weather,1,commercial,12/02/1968
weather,1,commercial,12/31/1968
weather,1,commercial,01/02/1969
weather,1,commercial,07/15/1969
weather,1,commercial,01/13/1970
weather,1,commercial,02/04/1970
weather,1,commercial,03/26/1970
weather,1,commercial,05/26/1970
weather,1,commercial,12/24/1971
weather,1,commercial,04/17/1972
weather,1,commercial,05/30/1972
weather,1,commercial,10/13/1972
weather,1,commercial,10/27/1972
weather,1,commercial,01/02/1973
weather,1,commercial,01/22/1973
weather,1,commercial,02/23/1974
weather,1,commercial,05/23/1974
weather,1,commercial,12/29/1974
weather,1,commercial,05/15/1976
weather,1,commercial,09/10/1980
weather,1,commercial,05/07/1981
weather,1,commercial,07/20/1981
weather,1,commercial,07/27/1981
weather,1,commercial,10/01/1981
weather,1,commercial,10/06/1981
weather,1,commercial,03/11/1982
weather,1,commercial,03/10/1983
weather,1,commercial,11/28/1989
weather,1,commercial,04/12/1990
weather,1,commercial,10/03/1990
weather,1,commercial,11/19/1990
weather,1,commercial,12/22/1991
weather,1,commercial,03/31/1993
weather,1,commercial,06/17/1993
weather,1,commercial,09/13/1994
weather,1,commercial,05/24/1995
weather,1,commercial,05/10/1996
weather,1,commercial,01/29/1997
weather,1,commercial,12/15/1997
weather,1,commercial,12/28/1997
weather,1,commercial,03/18/1998
weather,1,commercial,11/12/2001
weather,1,commercial,08/23/2005
weather,1,commercial,06/01/2009
weather,1,commercial,10/30/1919
weather,1,commercial,05/12/1920
weather,1,commercial,11/07/1920
weather,1,commercial,02/15/1921
weather,1,commercial,04/29/1921
weather,1,commercial,04/07/1922
weather,1,commercial,02/26/1923
weather,1,commercial,12/24/1923
weather,1,commercial,06/25/1925
weather,1,commercial,07/03/1926
weather,1,commercial,07/09/1926
weather,1,commercial,07/24/1926
weather,1,commercial,10/08/1926
weather,1,commercial,01/12/1927
weather,1,commercial,11/29/1927
weather,1,commercial,03/11/1928
weather,1,commercial,09/04/1928
weather,1,commercial,10/18/1928
weather,1,commercial,01/05/1929
weather,1,commercial,01/25/1929
weather,1,commercial,01/19/1930
weather,1,commercial,03/21/1931
weather,1,commercial,12/31/1931
weather,1,commercial,09/08/1932
weather,1,commercial,03/25/1933
weather,1,commercial,12/14/1933
weather,1,commercial,06/22/1934
weather,1,commercial,08/31/1934
weather,1,commercial,10/02/1934
weather,1,commercial,11/15/1934
weather,1,commercial,12/20/1934
weather,1,commercial,05/27/1935
weather,1,commercial,09/13/1935
weather,1,commercial,10/30/1935
weather,1,commercial,11/09/1935
weather,1,commercial,04/17/1936
weather,1,commercial,04/30/1936
weather,1,commercial,11/19/1936
weather,1,commercial,12/19/1936
weather,1,commercial,12/27/1936
weather,1,commercial,01/11/1937
weather,1,commercial,08/08/1937
weather,1,commercial,10/17/1937
weather,1,commercial,11/16/1937
weather,1,commercial,12/08/1937
weather,1,commercial,03/01/1938
weather,1,commercial,08/13/1938
weather,1,commercial,02/24/1939
weather,1,commercial,03/16/1940
weather,1,commercial,11/08/1940
weather,1,commercial,01/23/1941
weather,1,commercial,02/06/1941
weather,1,commercial,03/28/1941
weather,1,commercial,12/26/1941
weather,1,commercial,02/20/1942
weather,1,commercial,09/28/1942
weather,1,commercial,10/22/1942
weather,1,commercial,10/22/1942
weather,1,commercial,01/21/1943
weather,1,commercial,02/22/1943
weather,1,commercial,04/22/1943
weather,1,commercial,10/15/1943
weather,1,commercial,11/19/1943
weather,1,commercial,05/26/1944
weather,1,commercial,05/27/1944
weather,1,commercial,09/18/1944
weather,1,commercial,10/16/1944
weather,1,commercial,12/07/1944
weather,1,commercial,01/10/1945
weather,1,commercial,04/09/1945
weather,1,commercial,11/13/1945
weather,1,commercial,01/06/1946
weather,1,commercial,04/01/1946
weather,1,commercial,05/16/1946
weather,1,commercial,09/18/1946
weather,1,commercial,09/27/1946
weather,1,commercial,10/17/1946
weather,1,commercial,11/11/1946
weather,1,commercial,11/14/1946
weather,1,commercial,12/23/1946
weather,1,commercial,12/24/1946
weather,1,commercial,01/05/1947
weather,1,commercial,01/11/1947
weather,1,commercial,02/01/1947
weather,1,commercial,02/06/1947
weather,1,commercial,03/14/1947
weather,1,commercial,05/16/1947
weather,1,commercial,05/29/1947
weather,1,commercial,06/13/1947
weather,1,commercial,07/16/1947
weather,1,commercial,08/02/1947
weather,1,commercial,08/21/1947
weather,1,commercial,10/08/1947
weather,1,commercial,10/26/1947
weather,1,commercial,12/27/1947
weather,1,commercial,01/06/1948
weather,1,commercial,01/06/1948
weather,1,commercial,01/11/1948
weather,1,commercial,01/13/1948
weather,1,commercial,02/12/1948
weather,1,commercial,02/20/1948
weather,1,commercial,02/21/1948
weather,1,commercial,03/02/1948
weather,1,commercial,03/07/1948
weather,1,commercial,05/15/1948
weather,1,commercial,08/09/1948
weather,1,commercial,10/25/1948
weather,1,commercial,11/11/1948
weather,1,commercial,12/21/1948
weather,1,commercial,12/23/1948
weather,1,commercial,01/17/1949
weather,1,commercial,02/24/1949
weather,1,commercial,07/12/1949
weather,1,commercial,12/01/1949
weather,1,commercial,05/30/1950
weather,1,commercial,11/23/1950
weather,1,commercial,03/02/1951
weather,1,commercial,04/06/1951
weather,1,commercial,05/18/1951
weather,1,commercial,06/29/1951
weather,1,commercial,07/12/1951
weather,1,commercial,09/12/1951
weather,1,commercial,10/17/1951
weather,1,commercial,11/05/1951
weather,1,commercial,11/19/1951
weather,1,commercial,12/29/1951
weather,1,commercial,08/29/1952
weather,1,commercial,10/14/1952
weather,1,commercial,03/14/1953
weather,1,commercial,03/17/1953
weather,1,commercial,06/14/1953
weather,1,commercial,06/15/1953
weather,1,commercial,09/16/1953
weather,1,commercial,10/31/1953
weather,1,commercial,12/04/1953
weather,1,commercial,12/19/1953
weather,1,commercial,01/11/1954
weather,1,commercial,02/26/1954
weather,1,commercial,08/09/1954
weather,1,commercial,01/18/1956
weather,1,commercial,03/31/1956
weather,1,commercial,04/09/1956
weather,1,commercial,07/16/1956
weather,1,commercial,10/02/1956
weather,1,commercial,12/08/1956
weather,1,commercial,07/03/1957
weather,1,commercial,09/03/1957
weather,1,commercial,09/15/1957
weather,1,commercial,10/23/1957
weather,1,commercial,11/15/1957
weather,1,commercial,06/09/1958
weather,1,commercial,08/15/1958
weather,1,commercial,12/23/1958
weather,1,commercial,01/06/1959
weather,1,commercial,01/22/1959
weather,1,commercial,02/03/1959
weather,1,commercial,04/29/1959
weather,1,commercial,08/27/1959
weather,1,commercial,12/24/1959
weather,1,commercial,01/26/1960
weather,1,commercial,03/19/1960
weather,1,commercial,05/18/1960
weather,1,commercial,07/15/1960
weather,1,commercial,09/02/1960
weather,1,commercial,10/28/1960
weather,1,commercial,10/29/1960
weather,1,commercial,11/23/1960
weather,1,commercial,01/19/1961
weather,1,commercial,01/24/1961
weather,1,commercial,09/06/1961
weather,1,commercial,09/10/1961
weather,1,commercial,11/23/1961
weather,1,commercial,02/04/1962
weather,1,commercial,03/06/1962
weather,1,commercial,03/08/1962
weather,1,commercial,03/27/1962
weather,1,commercial,07/16/1962
weather,1,commercial,09/21/1962
weather,1,commercial,11/10/1962
weather,1,commercial,01/14/1963
weather,1,commercial,02/12/1963
weather,1,commercial,03/05/1963
weather,1,commercial,03/15/1963
weather,1,commercial,03/30/1963
weather,1,commercial,07/01/1963
weather,1,commercial,08/12/1963
weather,1,commercial,12/12/1963
weather,1,commercial,03/01/1964
weather,1,commercial,03/12/1964
weather,1,commercial,04/17/1964
weather,1,commercial,05/20/1964
weather,1,commercial,08/22/1964
weather,1,commercial,11/03/1964
weather,1,commercial,12/21/1964
weather,1,commercial,12/30/1964
weather,1,commercial,01/03/1965
weather,1,commercial,04/14/1965
weather,1,commercial,04/23/1965
weather,1,commercial,05/05/1965
weather,1,commercial,08/20/1965
weather,1,commercial,09/04/1965
weather,1,commercial,11/08/1965
weather,1,commercial,11/08/1965
weather,1,commercial,11/10/1965
weather,1,commercial,11/27/1965
weather,1,commercial,01/14/1966
weather,1,commercial,02/15/1966
weather,1,commercial,03/10/1966
weather,1,commercial,06/29/1966
weather,1,commercial,07/11/1966
weather,1,commercial,07/11/1966
weather,1,commercial,08/06/1966
weather,1,commercial,11/24/1966
weather,1,commercial,12/18/1966
weather,1,commercial,02/06/1967
weather,1,commercial,02/16/1967
weather,1,commercial,05/15/1967
weather,1,commercial,07/06/1967
weather,1,commercial,11/20/1967
weather,1,commercial,12/25/1967
weather,1,commercial,02/07/1968
weather,1,commercial,02/16/1968
weather,1,commercial,05/03/1968
weather,1,commercial,08/31/1968
weather,1,commercial,09/03/1968
weather,1,commercial,12/02/1968
weather,1,commercial,12/24/1968
weather,1,commercial,12/26/1968
weather,1,commercial,12/31/1968
weather,1,commercial,01/16/1969
weather,1,commercial,01/18/1969
weather,1,commercial,02/18/1969
weather,1,commercial,04/21/1969
weather,1,commercial,06/04/1969
